대성산업(128820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-25,34974,34974,34158,34276,5739,84552.0,5771445.0
2013-01-28,34857,34857,33924,34042,3666,83975.0,5771445.0
2013-01-29,34857,36380,34037,35565,13519,87726.0,5771445.0
2013-01-30,35911,36614,35560,35565,10535,87726.0,5771445.0
2013-01-31,35560,36145,34857,35213,5291,87018.0,5781932.0
2013-02-01,35091,35091,33690,34510,7414,85283.0,5781932.0
2013-02-04,34505,34974,33807,34862,3643,86151.0,5781932.0
2013-02-05,33924,34510,33924,34159,4989,84416.0,5781932.0
2013-02-06,34041,34041,33221,33456,8306,82682.0,5781932.0
2013-02-07,33220,33688,33220,33342,2552,82393.0,5781932.0
2013-02-08,32986,33688,32751,33342,5500,82393.0,5781932.0
2013-02-12,33338,34622,33221,33456,10100,82682.0,5781932.0
2013-02-13,33573,34510,33451,34510,3965,85283.0,5781932.0
2013-02-14,35327,39652,34975,37436,175028,92511.0,5781932.0
2013-02-15,36732,39774,35912,37084,46025,91644.0,5781932.0
2013-02-18,37079,37548,36264,36733,15585,90776.0,5781932.0
2013-02-19,36378,40590,36378,38370,58836,94824.0,5781932.0
2013-02-20,38482,40473,38365,40127,34112,99160.0,5781932.0
2013-02-21,40473,40473,39068,39190,14580,96847.0,5781932.0
2013-02-22,40005,40005,38716,39190,8742,96847.0,5781932.0
2013-02-25,39188,40359,37196,37787,17780,93378.0,5781932.0
2013-02-26,37431,38368,36615,36967,9422,91355.0,5781932.0
2013-02-27,36962,38134,31817,36616,14831,90487.0,5781932.0
2013-02-28,36264,37431,36264,36967,11412,91355.0,5781932.0
2013-03-04,36962,37665,35678,36382,8808,89909.0,5781932.0
2013-03-05,36615,36962,35678,36030,10462,89042.0,5781932.0
2013-03-06,36030,39188,35444,37319,30869,92222.0,5781932.0
2013-03-07,38016,38016,36147,37084,6351,91644.0,5781932.0
2013-03-08,36850,37899,36615,37436,6800,92511.0,5781932.0
2013-03-11,37548,38485,37079,37319,10900,92222.0,5781932.0
2013-03-12,37428,38599,37428,38136,8410,94245.0,5781932.0
2013-03-13,39185,39185,37662,38136,6770,94245.0,5781932.0
2013-03-14,38833,39068,38013,38604,12506,95402.0,5781932.0
2013-03-15,39185,40122,37896,38487,22040,95113.0,5781932.0
2013-03-18,39419,39770,38365,38838,9070,95980.0,5781932.0
2013-03-19,38599,39536,37896,38253,6235,94535.0,5781932.0
2013-03-20,38134,38836,37431,37436,6762,92511.0,5781932.0
2013-03-21,37431,38485,37431,38021,8830,93956.0,5781932.0
2013-03-22,38134,38251,36962,37084,8290,91644.0,5781932.0
2013-03-25,37665,37665,36030,36382,8434,89909.0,5781932.0
2013-03-26,36497,36848,34857,35213,18767,87018.0,5781932.0
2013-03-27,35677,35677,34276,34627,12756,85573.0,5781932.0
2013-03-28,34622,35091,34041,34042,8525,84127.0,5781932.0
2013-03-29,34158,34974,34158,34276,4304,84705.0,5781932.0
2013-04-01,34857,34857,34276,34627,2762,85573.0,5781932.0
2013-04-02,34738,34738,32751,33342,17810,82393.0,5781932.0
2013-04-03,33924,34041,33338,33456,5590,82682.0,5781932.0
2013-04-04,33571,33571,32166,33225,7484,82103.0,5781932.0
2013-04-05,33220,33688,32048,33342,10701,82393.0,5781932.0
2013-04-08,32868,33454,32400,32405,7263,80080.0,5781932.0
2013-04-09,32283,33098,31814,31936,6102,78923.0,5781932.0
2013-04-10,32283,32283,31228,31585,9330,78056.0,5781932.0
2013-04-11,31583,32169,30997,31119,9520,76900.0,5781932.0
2013-04-12,31349,31700,30997,31119,6104,76900.0,5781932.0
2013-04-15,31111,32512,30877,31819,7168,78634.0,5781932.0
2013-04-16,31349,32286,30646,31119,6760,76900.0,5781932.0
2013-04-17,31581,31581,27373,28077,35079,69383.0,5781932.0
2013-04-18,26669,27719,25849,26440,31300,65336.0,5781932.0
2013-04-19,28073,30294,28073,30299,19360,74876.0,5781932.0
2013-04-22,33926,34624,30880,30885,138222,76322.0,5781932.0
2013-04-23,29713,30997,29245,29362,40719,72563.0,5781932.0
2013-04-24,29713,30060,28776,29831,28022,73720.0,5781932.0
2013-04-25,29947,31349,29947,30534,22702,75454.0,5781932.0
2013-04-26,30763,30763,29947,29948,12841,74009.0,5781932.0
2013-04-29,30294,30294,29596,29714,10880,73431.0,5781932.0
2013-04-30,29596,30529,29596,30534,10361,75454.0,5781932.0
2013-05-02,30763,30763,29713,30065,16156,74298.0,5781932.0
2013-05-03,29830,30763,29362,29479,15966,72852.0,5781932.0
2013-05-06,29479,30177,29362,29831,11217,73720.0,5781932.0
2013-05-07,29596,30412,29596,30182,7634,74587.0,5781932.0
2013-05-08,30412,30646,29947,30534,10100,75454.0,5781932.0
2013-05-09,30529,30997,30411,31002,15231,76611.0,5781932.0
2013-05-10,30877,31931,30760,31702,28633,78345.0,5781932.0
2013-05-13,32512,32747,31814,32288,50765,79791.0,5781932.0
2013-05-14,32439,35439,31538,33940,40531,65336.0,5781932.0
2013-05-15,33939,35741,33187,35742,31921,68805.0,5781932.0
2013-05-16,34692,36043,34692,35291,19832,67938.0,5781932.0
2013-05-20,35289,35289,33789,34240,7210,65914.0,5781932.0
2013-05-21,34238,34837,33936,34540,3455,66492.0,5781932.0
2013-05-22,33936,34535,33787,34090,7042,65625.0,5781932.0
2013-05-23,34085,34238,33787,34090,4986,65625.0,5781932.0
2013-05-24,34085,34085,32886,33189,19023,63890.0,5781932.0
2013-05-27,33187,34241,33038,33039,4585,63601.0,5781932.0
2013-05-28,33938,33938,32735,33339,5473,64179.0,5781932.0
2013-05-29,33489,33790,33038,33489,6230,64469.0,5781932.0
2013-05-30,33037,33636,33037,33339,4794,64179.0,5781932.0
2013-05-31,33337,33337,32733,33189,6191,63890.0,5781932.0
2013-06-03,32588,33187,32588,33039,3371,63601.0,5781932.0
2013-06-04,33185,33338,32437,32438,5005,62445.0,5781932.0
2013-06-05,32736,32736,31687,31687,9741,60999.0,5781932.0
2013-06-07,31382,31382,30481,30486,11975,58687.0,5781932.0
2013-06-10,30484,30934,30006,30335,9001,58398.0,5781932.0
2013-06-11,30032,30185,29581,29915,8747,57588.0,5781932.0
2013-06-12,29432,29883,29131,29374,13919,56547.0,5781932.0
2013-06-13,29375,29704,29164,29344,3787,56489.0,5781932.0
2013-06-14,29375,29853,29164,29434,12605,56663.0,5781932.0
2013-06-17,29734,29734,28383,28383,19152,54639.0,5781932.0
2013-06-18,28114,28231,27663,27903,20161,53714.0,5781932.0
2013-06-19,28048,28048,27449,27602,7598,53136.0,5781932.0
2013-06-20,27599,27599,27031,27032,7447,52037.0,5781932.0
2013-06-21,26457,27147,26426,27152,6099,52269.0,5781932.0
2013-06-24,27148,27932,26729,27392,7572,52731.0,5781932.0
2013-06-25,27123,27510,26429,26731,12212,51459.0,5781932.0
2013-06-26,27483,27483,26280,26281,10577,50592.0,5781932.0
2013-06-27,26309,27030,26309,26431,13780,50881.0,5781932.0
2013-06-28,26639,26968,26279,26311,32666,50650.0,5781932.0
2013-07-01,26457,27147,26457,26881,18471,51748.0,5781932.0
2013-07-02,27120,27120,26516,26521,12049,51054.0,5781932.0
2013-07-03,26516,26786,26426,26431,8241,50881.0,5781932.0
2013-07-04,26788,27180,26729,27032,17642,52037.0,5781932.0
2013-07-05,27031,28982,27031,28834,36585,55507.0,5781932.0
2013-07-08,29284,29522,27779,28834,38100,55507.0,5781932.0
2013-07-09,29284,33158,29284,32753,123001,42035.0,5781932.0
2013-07-10,31581,31672,30185,30365,44217,38970.0,5781932.0
2013-07-11,29824,31266,29509,30365,23384,38970.0,5781932.0
2013-07-12,30500,30861,29734,30005,12321,38508.0,5781932.0
2013-07-15,30140,30140,29284,29600,9182,37987.0,5781932.0
2013-07-16,25184,26130,25184,25590,1069482,32841.0,5781932.0
2013-07-17,25770,26040,25364,25680,170198,32957.0,5781932.0
2013-07-18,25634,25634,24328,25184,240032,74358.0,13301932.0
2013-07-19,25184,25229,24824,24869,104750,73427.0,13301932.0
2013-07-22,24869,24869,24148,24148,184878,71298.0,13301932.0
2013-07-23,24238,24778,23922,24419,125026,72096.0,13301932.0
2013-07-24,24328,24869,24238,24734,119477,73028.0,13301932.0
2013-07-25,24733,24959,24193,24193,111081,71431.0,13301932.0
2013-07-26,23427,24058,23247,23878,289733,70500.0,13301932.0
2013-07-29,23742,25184,23652,24599,250930,72629.0,13301932.0
2013-07-30,24373,24643,24148,24373,147020,107945.0,19952898.0
2013-07-31,24373,24869,24373,24644,91776,109142.0,19952898.0
2013-08-01,24643,24959,24418,24734,112244,109541.0,19952898.0
2013-08-02,24824,24959,24688,24869,92350,110140.0,19952898.0
2013-08-05,24778,24959,24463,24689,64889,109342.0,19952898.0
2013-08-06,24643,25004,24193,24779,121646,109741.0,19952898.0
2013-08-07,24598,24824,24418,24419,64938,108145.0,19952898.0
2013-08-08,24418,24553,24328,24509,45775,108544.0,19952898.0
2013-08-09,24418,24553,24103,24103,55198,106748.0,19952898.0
2013-08-12,24103,24508,23877,24103,41657,106748.0,19952898.0
2013-08-13,23922,24193,23517,23517,75615,104154.0,19952898.0
2013-08-14,23562,24283,23562,24013,37374,106349.0,19952898.0
2013-08-16,24328,26130,23968,25139,273925,111337.0,19952898.0
2013-08-19,25184,25634,24508,24779,94881,109741.0,19952898.0
2013-08-20,24508,25049,24283,24373,118870,107945.0,19952898.0
2013-08-21,24238,24373,23427,23833,96578,105551.0,19952898.0
2013-08-22,23427,23652,22706,22797,112827,100962.0,19952898.0
2013-08-23,22841,23787,22841,23292,60117,103156.0,19952898.0
2013-08-26,23247,23517,23021,23472,74950,103955.0,19952898.0
2013-08-27,23202,23427,23112,23337,40136,103356.0,19952898.0
2013-08-28,23021,24598,22706,24103,151037,106748.0,19952898.0
2013-08-29,26085,26220,23652,23653,334727,104753.0,19952898.0
2013-08-30,23382,23697,22931,22932,85161,101560.0,19952898.0
2013-09-02,22931,23202,22931,23157,33214,102558.0,19952898.0
2013-09-03,23112,23517,22796,23292,43166,103156.0,19952898.0
2013-09-04,23427,23742,23157,23427,42108,103755.0,19952898.0
2013-09-05,23382,23697,23157,23563,28484,104354.0,19952898.0
2013-09-06,23427,23607,23021,23247,25841,102957.0,19952898.0
2013-09-09,23066,23562,23066,23337,15851,103356.0,19952898.0
2013-09-10,23427,23427,22976,23292,55083,103156.0,19952898.0
2013-09-11,23292,23427,23021,23202,43952,102757.0,19952898.0
2013-09-12,23382,24283,23247,23563,89264,104354.0,19952898.0
2013-09-13,23472,23652,23112,23157,47762,102558.0,19952898.0
2013-09-16,23337,23427,23157,23382,24233,103556.0,19952898.0
2013-09-17,23382,23562,23202,23382,24422,103556.0,19952898.0
2013-09-23,23382,23607,23112,23202,30512,102757.0,19952898.0
2013-09-24,22976,23337,22976,23022,39596,101959.0,19952898.0
2013-09-25,23021,23202,22886,22977,28947,101760.0,19952898.0
2013-09-26,22886,23202,22886,23157,34808,102558.0,19952898.0
2013-09-27,23157,23157,22931,23022,28922,101959.0,19952898.0
2013-09-30,23021,23157,21670,21760,143467,96372.0,19952898.0
2013-10-01,21782,22008,21197,21310,74538,135352.0,28615688.0
2013-10-02,21354,21354,18922,20048,223570,127340.0,28615688.0
2013-10-04,20116,20453,18944,20454,57180,129915.0,28615688.0
2013-10-07,20341,20498,19845,19846,33294,126052.0,28615688.0
2013-10-08,19733,19800,18967,19283,34702,122475.0,28615688.0
2013-10-10,19034,20453,19034,20229,44448,128484.0,28615688.0
2013-10-11,20498,20544,19778,20274,29930,128771.0,28615688.0
2013-10-14,20228,20228,19192,19823,46432,125909.0,28615688.0
2013-10-15,20183,20273,19530,19688,14761,125051.0,28615688.0
2013-10-16,19597,20138,19372,19733,30165,125337.0,28615688.0
2013-10-17,19800,19800,18967,19237,51952,122189.0,28615688.0
2013-10-18,19214,20273,18967,20093,55280,127626.0,28615688.0
2013-10-21,20138,20273,19913,20206,25613,128341.0,28615688.0
2013-10-22,20048,20544,19823,20251,32450,128628.0,28615688.0
2013-10-23,20363,20363,19372,19733,27386,125337.0,28615688.0
2013-10-24,19733,20161,19417,19868,14795,126195.0,28615688.0
2013-10-25,19868,20161,19417,19508,23287,123906.0,28615688.0
2013-10-28,19507,19620,19237,19553,22192,124192.0,28615688.0
2013-10-29,19462,19800,19372,19485,21672,123763.0,28615688.0
2013-10-30,19372,20228,19372,19553,18900,124192.0,28615688.0
2013-10-31,19485,19958,19372,19373,17331,123047.0,28615688.0
2013-11-01,19372,19800,19237,19395,16844,123191.0,28615688.0
2013-11-04,19575,19620,19282,19440,6265,123477.0,28615688.0
2013-11-05,19147,19552,19057,19057,13200,121044.0,28615688.0
2013-11-06,19057,19057,18539,18697,29069,118755.0,28615688.0
2013-11-07,18741,18809,18606,18697,16780,118755.0,28615688.0
2013-11-08,18696,18854,17728,17976,54245,114177.0,28615688.0
2013-11-11,18111,18111,17345,17525,25032,111315.0,28615688.0
2013-11-12,17255,17863,17255,17548,11857,111458.0,28615688.0
2013-11-13,17232,17615,17210,17458,20641,110886.0,28615688.0
2013-11-14,17480,17773,17120,17458,16555,110886.0,28615688.0
2013-11-15,17435,17683,17345,17458,20594,110886.0,28615688.0
2013-11-18,17435,18471,17390,18404,49850,116895.0,28615688.0
2013-11-19,18471,18832,17683,18021,46769,114463.0,28615688.0
2013-11-20,18021,18651,17998,18224,33289,115750.0,28615688.0
2013-11-21,18426,18471,18021,18156,26735,115321.0,28615688.0
2013-11-22,18043,18246,17795,18179,22422,115464.0,28615688.0
2013-11-25,18178,18944,18178,18697,4864322,118755.0,28615688.0
2013-11-26,19102,21490,18764,21468,337130,136354.0,28615688.0
2013-11-27,21467,21625,20634,20769,161584,131918.0,28615688.0
2013-11-28,20498,20926,19868,20274,67027,128771.0,28615688.0
2013-11-29,21850,23292,21129,23292,642190,147943.0,28615688.0
2013-12-02,24148,24148,21692,22256,393578,141361.0,28615688.0
2013-12-03,22256,23652,21039,21625,343744,137355.0,28615688.0
2013-12-04,21760,22120,20904,21873,164982,138929.0,28615688.0
2013-12-05,22841,24823,22661,23563,550063,149660.0,28615688.0
2013-12-06,23607,23697,22458,22977,121784,145940.0,28615688.0
2013-12-09,23157,23202,21715,21941,89467,139358.0,28615688.0
2013-12-10,21760,23337,20836,23292,175783,147943.0,28615688.0
2013-12-11,23292,23562,22706,23112,87713,146798.0,28615688.0
2013-12-12,23111,23111,22210,22324,84894,141791.0,28615688.0
2013-12-13,22616,22616,21985,22143,41501,140646.0,28615688.0
2013-12-16,22661,22661,21625,22256,43063,141361.0,28615688.0
2013-12-17,21940,22458,21219,21265,68525,135066.0,28615688.0
2013-12-18,21062,21467,20634,20634,49385,131060.0,28615688.0
2013-12-19,20836,21625,20589,21287,55019,135209.0,28615688.0
2013-12-20,21625,22075,21017,21130,4843895,134208.0,28615688.0
2013-12-23,21535,21670,20769,20769,46579,131918.0,28615688.0
2013-12-24,20859,21152,20701,21017,29463,133492.0,28615688.0
2013-12-26,21174,21174,20566,20567,30385,130631.0,28615688.0
2013-12-27,20611,20926,20296,20589,75193,130774.0,28615688.0
2013-12-30,20589,20589,20183,20386,36538,129486.0,28615688.0
2014-01-02,20724,20724,20048,20048,28520,127340.0,28615688.0
2014-01-03,19823,20363,18989,19395,34752,123191.0,28615688.0
2014-01-06,19192,19980,19034,19418,46320,123334.0,28615688.0
2014-01-07,19935,19935,19372,19711,17654,125194.0,28615688.0
2014-01-08,19642,20273,19372,20274,39923,128771.0,28615688.0
2014-01-09,20521,20859,19710,20296,29534,128914.0,28615688.0
2014-01-10,20296,20498,20138,20499,11307,130201.0,28615688.0
2014-01-13,20859,20859,20206,20364,30285,129343.0,28615688.0
2014-01-14,20363,20589,20206,20341,15830,129200.0,28615688.0
2014-01-15,20341,20724,20138,20274,21850,128771.0,28615688.0
2014-01-16,20273,20701,20138,20229,27414,128484.0,28615688.0
2014-01-17,20476,20521,20048,20229,26380,128484.0,28615688.0
2014-01-20,20386,20386,19823,20026,28250,127197.0,28615688.0
2014-01-21,19935,20070,19597,19598,39506,124478.0,28615688.0
2014-01-22,19462,19868,19462,19598,26850,124478.0,28615688.0
2014-01-23,19620,20048,19552,19598,27546,124478.0,28615688.0
2014-01-24,19597,20003,19372,19598,14690,124478.0,28615688.0
2014-01-27,19597,19597,18381,19012,26169,120758.0,28615688.0
2014-01-28,18967,19507,18922,19395,23500,123191.0,28615688.0
2014-01-29,19305,20048,19260,19823,25380,125909.0,28615688.0
2014-02-03,19417,19778,19192,19598,18613,124478.0,28615688.0
2014-02-04,19597,19597,19169,19373,15819,123047.0,28615688.0
2014-02-05,19214,19597,18967,19395,22268,123191.0,28615688.0
2014-02-06,19057,19845,19057,19688,14304,125051.0,28615688.0
2014-02-07,19913,19958,19485,19801,12644,125766.0,28615688.0
2014-02-10,19800,19823,19552,19553,9370,124192.0,28615688.0
2014-02-11,19507,20498,19417,19756,18640,125480.0,28615688.0
2014-02-12,19823,19823,19552,19575,23901,124335.0,28615688.0
2014-02-13,19575,19935,19440,19711,17070,125194.0,28615688.0
2014-02-14,19935,19935,19417,19575,16488,124335.0,28615688.0
2014-02-17,19507,20228,19507,20206,18589,128341.0,28615688.0
2014-02-18,20161,20228,19980,20161,17570,128055.0,28615688.0
2014-02-19,20498,21107,20138,21107,69515,134064.0,28615688.0
2014-02-20,21264,21782,20791,21400,73460,135925.0,28615688.0
2014-02-21,21400,21715,21400,21580,35268,137069.0,28615688.0
2014-02-24,21174,22458,21174,22301,70831,141648.0,28615688.0
2014-02-25,22481,22751,21940,22324,77365,141791.0,28615688.0
2014-02-26,22323,22391,21850,22346,31740,141934.0,28615688.0
2014-02-27,22346,22886,22075,22616,39661,143651.0,28615688.0
2014-02-28,22616,22841,21737,22414,41940,142363.0,28615688.0
2014-03-03,22458,22481,21377,21603,40279,137212.0,28615688.0
2014-03-04,21602,21670,21174,21603,20450,137212.0,28615688.0
2014-03-05,21602,21602,21332,21603,9936,137212.0,28615688.0
2014-03-06,21760,22053,21535,21851,7887,138786.0,28615688.0
2014-03-07,21422,22075,21264,21603,36018,137212.0,28615688.0
2014-03-10,21535,22075,21400,21625,17572,137355.0,28615688.0
2014-03-11,21985,21985,20994,21513,12819,136640.0,28615688.0
2014-03-12,21197,21490,20318,20724,41705,131632.0,28615688.0
2014-03-13,20724,20814,20003,20296,21455,128914.0,28615688.0
2014-03-14,20431,20544,19845,20296,19050,128914.0,28615688.0
2014-03-17,20634,20634,20003,20161,18594,128055.0,28615688.0
2014-03-18,20161,21129,20070,20521,15385,130344.0,28615688.0
2014-03-19,21039,21039,20093,20589,6628,130774.0,28615688.0
2014-03-20,20093,20836,19913,19981,27551,126911.0,28615688.0
2014-03-21,20228,20453,20048,20229,9490,128484.0,28615688.0
2014-03-24,19845,20228,19620,20026,27038,127197.0,28615688.0
2014-03-25,20003,20228,19913,20184,14415,128198.0,28615688.0
2014-03-26,20183,20318,20070,20184,12632,128198.0,28615688.0
2014-03-27,20228,20273,19958,20116,16994,127769.0,28615688.0
2014-03-28,20476,20476,19935,20274,15344,128771.0,28615688.0
2014-03-31,20273,20589,20206,20386,27370,129486.0,28615688.0
2014-04-01,20498,20498,20048,20229,32401,128484.0,28615688.0
2014-04-02,20228,20589,20048,20454,24509,129915.0,28615688.0
2014-04-03,20634,20859,20251,20454,39115,129915.0,28615688.0
2014-04-04,20273,20589,20138,20567,32180,130631.0,28615688.0
2014-04-07,20679,20949,20498,20769,43242,131918.0,28615688.0
2014-04-08,20994,20994,20498,20657,16280,131203.0,28615688.0
2014-04-09,20679,20724,20296,20296,14753,128914.0,28615688.0
2014-04-10,20453,20498,20273,20274,18868,128771.0,28615688.0
2014-04-11,20228,20453,19935,20319,8064,129057.0,28615688.0
2014-04-14,20544,20544,20183,20319,10024,129057.0,28615688.0
2014-04-15,20566,20566,20206,20364,11175,129343.0,28615688.0
2014-04-16,20498,20498,20206,20274,14354,128771.0,28615688.0
2014-04-17,20498,20498,20183,20364,6753,129343.0,28615688.0
2014-04-18,20408,20453,20228,20409,10637,129629.0,28615688.0
2014-04-21,20476,20791,20408,20521,32500,130344.0,28615688.0
2014-04-22,20408,20679,20363,20499,13460,130201.0,28615688.0
2014-04-23,20679,20679,20273,20476,22635,130058.0,28615688.0
2014-04-24,20656,20656,20003,20319,13266,129057.0,28615688.0
2014-04-25,20318,20453,19980,20274,19056,128771.0,28615688.0
2014-04-28,20476,22841,20453,22076,260140,140217.0,28615688.0
2014-04-29,22075,22458,21174,21332,94453,135495.0,28615688.0
2014-04-30,21332,21715,21219,21445,46578,136211.0,28615688.0
2014-05-02,21828,21828,21354,21603,51096,137212.0,28615688.0
2014-05-07,21602,21918,21309,21625,42582,137355.0,28615688.0
2014-05-08,21647,21895,21354,21851,40876,138786.0,28615688.0
2014-05-09,22165,23157,22075,22459,110570,142649.0,28615688.0
2014-05-12,22841,23562,22751,23202,137300,147371.0,28615688.0
2014-05-13,23337,23877,22976,23653,95403,150232.0,28615688.0
2014-05-14,23292,23607,22841,23247,61449,147657.0,28615688.0
2014-05-15,23247,23652,22976,23337,21202,148229.0,28615688.0
2014-05-16,23202,23202,22346,22571,55484,143365.0,28615688.0
2014-05-19,23968,24058,22751,23157,66489,147085.0,28615688.0
2014-05-20,23157,23157,22165,22707,36614,144223.0,28615688.0
2014-05-21,22706,24688,22526,23202,195532,147371.0,28615688.0
2014-05-22,23247,23382,22165,22504,93919,142935.0,28615688.0
2014-05-23,22323,22706,21760,21760,61460,138214.0,28615688.0
2014-05-26,21737,22075,21264,21332,37760,135495.0,28615688.0
2014-05-27,21084,21602,20589,20724,44169,131632.0,28615688.0
2014-05-28,20724,21174,20634,20634,35100,131060.0,28615688.0
2014-05-29,20949,21174,20431,20476,23818,130058.0,28615688.0
2014-05-30,20724,20859,20048,20274,41940,128771.0,28615688.0
2014-06-02,20611,20611,19710,20093,41531,127626.0,28615688.0
2014-06-03,20431,20431,19575,19778,27292,125623.0,28615688.0
2014-06-05,19935,19935,19395,19395,19945,123191.0,28615688.0
2014-06-09,19395,19440,18516,18809,50862,119470.0,28615688.0
2014-06-10,18832,19169,18629,18809,24168,119470.0,28615688.0
2014-06-11,18696,19530,18696,18787,17743,119327.0,28615688.0
2014-06-12,18786,19372,18674,19057,21051,121044.0,28615688.0
2014-06-13,19417,19417,18854,19260,19326,122332.0,28615688.0
2014-06-16,19260,19552,18809,19305,10937,122618.0,28615688.0
2014-06-17,19372,19800,19124,19463,21031,123620.0,28615688.0
2014-06-18,21129,22368,20273,20274,1080622,128771.0,28615688.0
2014-06-19,20498,20679,19733,20184,112248,128198.0,28615688.0
2014-06-20,19845,20498,19710,19868,63036,126195.0,28615688.0
2014-06-23,19845,20116,19372,19373,47351,123047.0,28615688.0
2014-06-24,19372,19575,18899,19305,31333,122618.0,28615688.0
2014-06-25,19169,19733,19124,19350,30187,122904.0,28615688.0
2014-06-26,19169,19552,18967,19125,19007,121474.0,28615688.0
2014-06-27,19147,19733,19124,19665,14898,124907.0,28615688.0
2014-06-30,19665,20003,19462,19643,12551,124764.0,28615688.0
2014-07-01,19417,19868,18989,19643,17219,124764.0,28615688.0
2014-07-02,19845,19845,18922,19237,49681,122189.0,28615688.0
2014-07-03,19237,19237,18674,19012,62652,120758.0,28615688.0
2014-07-04,18809,19282,18809,19012,34313,120758.0,28615688.0
2014-07-07,18854,19237,18809,18832,31643,119614.0,28615688.0
2014-07-08,19079,19147,18786,18967,24415,120472.0,28615688.0
2014-07-09,19102,19102,18809,18990,30239,120615.0,28615688.0
2014-07-10,18989,19057,18832,18990,14355,120615.0,28615688.0
2014-07-11,19012,19012,18741,18967,17319,120472.0,28615688.0
2014-07-14,18967,19192,18944,19012,19081,120758.0,28615688.0
2014-07-15,19057,19530,19057,19237,26534,122189.0,28615688.0
2014-07-16,19237,19575,19102,19508,18807,123906.0,28615688.0
2014-07-17,19552,19890,19417,19575,21412,124335.0,28615688.0
2014-07-18,19778,19778,19169,19305,8441,122618.0,28615688.0
2014-07-21,19237,19485,19147,19350,13470,122904.0,28615688.0
2014-07-22,19507,20273,19327,19868,36153,126195.0,28615688.0
2014-07-23,19868,20048,19597,19778,18953,125623.0,28615688.0
2014-07-24,19980,20566,19755,19913,11459,126481.0,28615688.0
2014-07-25,19913,20318,19733,20274,31788,128771.0,28615688.0
2014-07-28,20363,20679,20003,20184,28920,128198.0,28615688.0
2014-07-29,20228,20228,19642,19756,22050,125480.0,28615688.0
2014-07-30,19597,20318,19597,20003,23069,127054.0,28615688.0
2014-07-31,20273,21828,20048,20972,139502,133206.0,28615688.0
2014-08-01,22075,22841,21625,22661,271416,143937.0,28615688.0
2014-08-04,22526,22751,22075,22526,78035,143078.0,28615688.0
2014-08-05,22751,22976,22346,22526,48549,143078.0,28615688.0
2014-08-06,22323,22526,21152,21220,83978,134780.0,28615688.0
2014-08-07,20972,21197,20701,20927,51049,132920.0,28615688.0
2014-08-08,20994,21377,20814,21355,16512,135638.0,28615688.0
2014-08-11,21445,22278,20881,21828,47293,138643.0,28615688.0
2014-08-12,21782,22503,21400,21760,28844,138214.0,28615688.0
2014-08-13,21760,22053,21400,21625,32823,137355.0,28615688.0
2014-08-14,21782,22526,21670,22346,51582,141934.0,28615688.0
2014-08-18,22346,23652,22346,23157,146636,147085.0,28615688.0
2014-08-19,23472,23472,21264,21513,138733,136640.0,28615688.0
2014-08-20,21264,21354,20386,20454,64204,129915.0,28615688.0
2014-08-21,20904,21174,20408,20476,31827,130058.0,28615688.0
2014-08-22,20589,21039,20589,20814,16404,132204.0,28615688.0
2014-08-25,21422,21422,20589,20995,21169,133349.0,28615688.0
2014-08-26,21309,21309,20791,21265,17231,135066.0,28615688.0
2014-08-27,21445,21512,21084,21265,7470,135066.0,28615688.0
2014-08-28,21490,21490,20881,21152,16295,134351.0,28615688.0
2014-08-29,21467,21467,20161,20521,37395,130344.0,28615688.0
2014-09-01,20521,20904,20341,20769,19359,131918.0,28615688.0
2014-09-02,20724,21062,20341,20431,12336,129772.0,28615688.0
2014-09-03,20724,20904,20318,20544,23214,130488.0,28615688.0
2014-09-04,20273,20566,20048,20341,23553,129200.0,28615688.0
2014-09-05,20341,20431,19913,19936,27833,126624.0,28615688.0
2014-09-11,19868,20296,19778,20161,18568,128055.0,28615688.0
2014-09-12,20093,20679,19980,20544,12188,130488.0,28615688.0
2014-09-15,20724,20724,20296,20296,13840,128914.0,28615688.0
2014-09-16,20116,20769,20116,20476,9223,130058.0,28615688.0
2014-09-17,20453,20904,20341,20476,14439,130058.0,28615688.0
2014-09-18,20589,20904,20363,20904,17413,132777.0,28615688.0
2014-09-19,21174,21309,20971,20995,12719,133349.0,28615688.0
2014-09-22,21242,21242,20498,20702,15664,131489.0,28615688.0
2014-09-23,20746,20926,20386,20499,19413,130201.0,28615688.0
2014-09-24,20408,21039,20093,20499,16241,130201.0,28615688.0
2014-09-25,21152,21174,20634,20972,22945,133206.0,28615688.0
2014-09-26,21152,21152,20611,20949,18070,133063.0,28615688.0
2014-09-29,20994,21017,20498,20747,30068,131775.0,28615688.0
2014-09-30,20431,20859,19305,20634,39915,131060.0,28615688.0
2014-10-01,20273,20724,19823,19891,17813,126338.0,28615688.0
2014-10-02,19057,19778,18899,19283,89512,122475.0,28615688.0
2014-10-06,16399,16399,16399,16399,11545,104161.0,28615688.0
2014-10-07,13943,13943,13943,13944,17673,88566.0,28615688.0
2014-10-08,12885,13358,12547,12705,1114927,80696.0,28615688.0
2014-10-10,12930,12975,11218,11331,312921,71968.0,28615688.0
2014-10-13,11195,12074,10925,11105,212804,70538.0,28615688.0
2014-10-14,11037,11781,10947,11353,142234,72112.0,28615688.0
2014-10-15,11420,11646,11353,11533,72367,73256.0,28615688.0
