한세실업(105630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-21,18150,18200,17750,18050,225528,722000.0,40000000.0
2019-08-22,18050,18700,18050,18250,160601,730000.0,40000000.0
2019-08-23,18050,18200,17800,18050,117469,722000.0,40000000.0
2019-08-26,17650,19000,16850,18700,278885,748000.0,40000000.0
2019-08-27,18900,18950,18000,18150,213884,726000.0,40000000.0
2019-08-28,18200,18400,17650,18050,136985,722000.0,40000000.0
2019-08-29,18100,18250,17850,18050,98273,722000.0,40000000.0
2019-08-30,18100,18250,17550,17700,263084,708000.0,40000000.0
2019-09-02,17900,18900,17800,18700,284289,748000.0,40000000.0
2019-09-03,18700,19000,18300,18350,210828,734000.0,40000000.0
2019-09-04,18250,18750,18150,18650,116434,746000.0,40000000.0
2019-09-05,18600,18850,18450,18550,143757,742000.0,40000000.0
2019-09-06,18950,19650,18700,19200,323018,768000.0,40000000.0
2019-09-09,19200,19350,18600,18650,207397,746000.0,40000000.0
2019-09-10,18650,18850,18300,18500,180776,740000.0,40000000.0
2019-09-11,18400,18800,18200,18800,199851,752000.0,40000000.0
2019-09-16,18700,18900,18500,18700,134255,748000.0,40000000.0
2019-09-17,18600,19000,18500,18850,115368,754000.0,40000000.0
2019-09-18,18850,19050,18800,18900,106911,756000.0,40000000.0
2019-09-19,19050,19050,18800,18850,96305,754000.0,40000000.0
2019-09-20,18800,19500,18700,19300,233893,772000.0,40000000.0
2019-09-23,19300,19900,19200,19700,207092,788000.0,40000000.0
2019-09-24,19750,19900,19400,19600,109865,784000.0,40000000.0
2019-09-25,19650,19800,19050,19150,120002,766000.0,40000000.0
2019-09-26,19150,19550,18950,19300,97778,772000.0,40000000.0
2019-09-27,19450,19450,19000,19050,71830,762000.0,40000000.0
2019-09-30,18950,19650,18700,19300,122250,,
2019-10-01,19300,19550,19100,19400,106352,,
2019-10-02,19200,19300,18850,19000,107081,,
2019-10-04,19000,19050,18250,18350,138991,,
2019-10-07,18400,18800,18200,18700,60507,,
